epoch,train_loss,val_loss,train_diff,train_phys,train_bin
34,0.20669887336662837,0.21407621967792512,0.06999434387683869,0.27150758574690137,0.019014726407825946
35,0.20281202571732657,0.21579426888624828,0.06738098434039524,0.26900665523324696,0.018554275844778333
36,0.2025875735623496,0.2174915096362432,0.06679034672464643,0.2697533963407789,0.018410581588745117
37,0.20231126252242498,0.22975966517130533,0.06577165030581611,0.2712818006106785,0.017974237995488303
38,0.20544916169984,0.21998877716064452,0.06934190055302211,0.27030278842789784,0.01911734097344535
39,0.20073225494793484,0.21795685017108918,0.06558438166550228,0.2685098135471344,0.017859330590282167
40,0.20812586845670428,0.2207844962676366,0.07070044798510415,0.2729172205924988,0.01933619578395571
41,0.20373746456418718,0.22274797240893046,0.06733949395588466,0.2709330373832158,0.01862902255994933
42,0.1975171504020691,0.20558143925666808,0.06310070938723428,0.26709216737747193,0.01740713827950614
43,0.19394572854042053,0.21366748277346292,0.06061173367074558,0.264996527331216,0.016714636166180883
44,0.19330302112443107,0.22018942014376322,0.060920858570507594,0.2630779985019139,0.01686324236009802
45,0.19556163222449166,0.20983798710505167,0.06150906029769353,0.2664105810608183,0.016945651837757654
46,0.19677619062151228,0.21322235850493113,0.06268588266202382,0.26645392669950213,0.01726689400417464
47,0.1930287914276123,0.20313968054453532,0.05974615729706628,0.26491492983273096,0.01650337266921997
48,0.1943790591444288,0.20882788678010306,0.06078780724321093,0.26549750007901873,0.016850035754697665
49,0.1954364264692579,0.1973281246026357,0.061935739261763434,0.26531450612204416,0.016868711663143975
50,0.19371979294504438,0.20678316915035247,0.06121929578270231,0.26330812065941944,0.016928747692278454
51,0.19058121631826674,0.20937976853052775,0.05881549434576716,0.2619064494371414,0.016249934754201344
52,0.19187957419667925,0.20460550546646117,0.059442373360906325,0.26323072845595225,0.016436717979609966
53,0.19259288772514888,0.20242660411198934,0.05890305835434369,0.26576709725175585,0.016125603682228498
54,0.19624611745561873,0.19429296386241912,0.06303503328987531,0.26467466715403964,0.017475003758711475
55,0.1847449763928141,0.20251477921009065,0.05472699966600963,0.2585004962342126,0.015354601477938039
56,0.18699539632456644,0.20362783149878183,0.05560581480605262,0.26121353650093077,0.015656275485243117
57,0.18775309676783425,0.20009505303700764,0.056531371303967064,0.2608644700390952,0.015789821675845556
58,0.1939391817024776,0.21528553692499797,0.06217680736524718,0.2618020882947104,0.01722659372857639
59,0.19142486013684953,0.20280329716205597,0.05867348989418575,0.2638648101772581,0.016379301988652773
60,0.18446078499725888,0.20636043747266133,0.05394028689180102,0.2595141041278839,0.01526891085931233
61,0.18536788315432412,0.20055309240023295,0.05423563235998154,0.2607540669781821,0.015104360442076411
62,0.18425956196444376,0.2039628817240397,0.05435213498558317,0.25829821951048715,0.015166344933211803
63,0.18429968675545283,0.19610301502545674,0.05436994977508272,0.2583302630696978,0.015292134762874672
64,0.18899982472828455,0.20419062105814617,0.05741424768737384,0.2615895560809544,0.015815989381500653
65,0.18083773408617293,0.19977576438585917,0.05267555757079806,0.2548465249197824,0.014778276166745595
66,0.1809934584924153,0.19250024565060933,0.05166850049580846,0.25719102111884523,0.014588934732334954
67,0.1798406456879207,0.2036642173131307,0.051544826626777646,0.25514768280301775,0.014439546523349625
68,0.18409353320087704,0.19738464478651682,0.054172957354358266,0.2583409155096327,0.015002354661268848
69,0.18596551772526332,0.20393473029136658,0.05539840270791735,0.2595889198098864,0.015453089760882515
70,0.18323147928714753,0.19346800080935161,0.054042056611606056,0.25688507669312616,0.014937700646264212
71,0.18149754570211682,0.20054698618253072,0.052149424114397595,0.2572178401095527,0.014784038246742317
72,0.18202130952903203,0.19547738567988077,0.05290018710068294,0.25676081497328623,0.014814294333968844
73,0.18056243884563447,0.19348144324620564,0.0516389420245375,0.25638501867226193,0.014619750705148492
74,0.18281819527489798,0.20085563329855602,0.05331499222772462,0.2575277910232544,0.014786156643714224
75,0.17873077537332263,0.20402140657107035,0.05103937874521528,0.25394513729640417,0.014376564415437835
76,0.1778669340951102,0.19010976763566334,0.05033366316982678,0.25364627354485647,0.014202684278999057
77,0.1773967673948833,0.19932681421438853,0.04942575533900942,0.254542690549578,0.013993343346885272
78,0.1814536886896406,0.19783022864659627,0.052984933091061455,0.25544400818007335,0.014935042447277478
79,0.18322721026624952,0.19790508759021758,0.05417809813363211,0.2565957715681621,0.015024539080049311
80,0.1785669516324997,0.19927788186073303,0.05131165142783097,0.2530619546515601,0.014486479023737567
81,0.17922594383784704,0.20172866717974344,0.05178191238003118,0.2534365437541689,0.014515196360647678
82,0.1761895195245743,0.19413267731666564,0.049460382546697344,0.25203725387368886,0.014210196646196502
83,0.17793892795698985,0.191483584801356,0.0510225670167378,0.25239016856466023,0.014425538469638143
84,0.1733767043011529,0.20040952118237812,0.0478479608808245,0.2497001462663923,0.013573403784206935
85,0.17641988459655217,0.20112822739283243,0.049624918035098484,0.25219140308243887,0.013985305667987892
86,0.17608192932605743,0.18781722418467203,0.04991100163970675,0.25093939879962374,0.014024559294538838
87,0.17909183132648468,0.19297236275672913,0.050959189678941454,0.2548229535988399,0.01442329620144197
88,0.17818465072768075,0.19701428151130676,0.05151204644782203,0.25188124656677247,0.014639605605176517
89,0.17464784978968756,0.20020507287979125,0.04774442257253187,0.2524472048452922,0.013596526397658246
90,0.1779092867033822,0.19894811495145162,0.05047417254958834,0.2534578515291214,0.014123765903924192
91,0.18138068245138442,0.19655385514100393,0.05290452431355204,0.25548093267849514,0.014713857680559158
92,0.17936689812796455,0.19564931559562684,0.05182582050136157,0.2536404386418206,0.014417163849409137
93,0.1743300863845008,0.19552503108978272,0.04865000789506095,0.24996461718423027,0.013955377987452916
94,0.17660240932873317,0.19052857546011606,0.049092761201517926,0.25364054884229387,0.013787466709102903
95,0.17434906583172935,0.18780658479531606,0.04779907444970948,0.2517433347702026,0.013566479472709553
96,0.17546106438977377,0.18978064513206483,0.04894194412444319,0.2516481993368694,0.013900423707706588
97,0.17519032796791623,0.19389686942100526,0.048709289476275446,0.2515822551591056,0.013798219672803367
98,0.17361404822553908,0.19166891769568126,0.04781392686707633,0.25022406819888526,0.013761742129921914
99,0.17372484156063625,0.20175975775718688,0.047582362498555866,0.25091046353748864,0.013744964371834482
0,0.3928966091700963,0.3036226890881856,0.39217204223360336,0.4266767588683537,0.069586741485766
1,0.27308078929356167,0.26248814193407694,0.22062106924397604,0.4003103835923331,0.049979455632822856
2,0.24660884741374425,0.24364764126141866,0.18532510336807795,0.3895015823500497,0.04335660938705717
3,0.23169632826532635,0.2372880963484446,0.16577869216033392,0.38284783138547623,0.03853425492559161
4,0.2194402676309858,0.22845803638299306,0.1497380815063204,0.37720521255901884,0.03583477302321366
5,0.21235173295225415,0.21748186242580414,0.14077308096204486,0.3733609094279153,0.03383324385540826
6,0.20771936116899764,0.2210894477367401,0.1354966332742146,0.36965667244366235,0.03280100776893752
7,0.20484256856782096,0.21442757876714072,0.1301302285364696,0.37152237977300373,0.03229142137297562
8,0.20363542638506207,0.21249582731723785,0.12926573531968252,0.36963439324923925,0.031039741622550146
9,0.2025048437970025,0.19177258161703745,0.12715909773962839,0.3702713779721941,0.03175456971355847
10,0.1967596925156457,0.1919727950890859,0.12067366247517722,0.36564017248153685,0.0296756795580898
11,0.19216395916257586,0.20023117784659067,0.11552712627819606,0.3617777772290366,0.028762617394328116
12,0.18956275228091649,0.19949328362941743,0.11191751150148256,0.3609828691141946,0.02826657484258924
13,0.18892265135901315,0.19702534834543864,0.11090439981222153,0.36107270325933183,0.027787326193281583
14,0.18932154027053288,0.19575847518444062,0.11263912316731044,0.3588339664595468,0.02784580798660006
15,0.18676130998134613,0.1917627379099528,0.1082974955695016,0.359639367886952,0.02725723182303565
16,0.18279893839359285,0.18951800870895386,0.1040809779720647,0.35592090388706754,0.02593866180628538
17,0.18426148564474923,0.18384640073776246,0.10578991148301534,0.35699561517579215,0.026351826786994933
18,0.17934632553373064,0.18387468338012694,0.09858046337536402,0.356326771395547,0.024859243307794845
19,0.17970154440402986,0.18049915532271069,0.09992604655878884,0.35473340106010437,0.024893075291599547
20,0.17602306159905026,0.18207612017790475,0.09522568483012063,0.3528250412259783,0.023950942627021243
21,0.17510061051164355,0.18010478075345357,0.09376554275410516,0.3529062511239733,0.023745709674698967
22,0.17587205851078033,0.1830680394967397,0.09445528654541288,0.35389982203074866,0.023930029513580458
23,0.1767938733952386,0.17901983777681987,0.0960114706669535,0.35359590666634694,0.024421773291059903
24,0.1733301807131086,0.17657712022463481,0.09085485812595913,0.35330832430294584,0.023055347155247416
25,0.1729928905282702,0.17801169594128927,0.09098306110927037,0.3520213327067239,0.02290517403611115
26,0.17082223899023874,0.17187231389681498,0.08823907430682863,0.35082565035138813,0.022451627060770987
27,0.16689265286922456,0.17324867435296376,0.08474594959190913,0.3457100038528442,0.021653346495968954
28,0.16556706622668674,0.18311635665098827,0.08297711497545242,0.3451885187966483,0.02115171612586294
29,0.16737706800869534,0.1771510708729426,0.08544428442205701,0.3458015811443329,0.02178778395482472
30,0.1673282618522644,0.18360364290078482,0.0836693057843617,0.34922239582879205,0.021566224779401507
31,0.16430237107617515,0.16854780821005502,0.08174519147191729,0.3437915679727282,0.020554179295897482
32,0.16735013688462122,0.1727063201268514,0.08446542217901774,0.3476944860390254,0.021601082177034447
33,0.16503982273169926,0.1730300620396932,0.08037568862949099,0.34882928017207554,0.02042809395917824
34,0.16471831936495646,0.17182386509577433,0.0814437724011285,0.3456667308807373,0.020725304978234427
35,0.16722692571367537,0.16546823648611705,0.08478722367967878,0.34665310852868214,0.021759292355605534
36,0.1635803645338331,0.17099658838907877,0.08024160165446145,0.344568852186203,0.02047093105422599
37,0.16142337787151337,0.17189777755737304,0.07767012128659657,0.343042489698955,0.020297562735421316
38,0.16039442069189888,0.1694122748374939,0.07557350661073413,0.34414638331958225,0.01929322456036295
39,0.1616468083177294,0.1689499562184016,0.07800019129684993,0.3430963512148176,0.020083874464035034
40,0.15936890295573644,0.17134025633335115,0.0759037024634225,0.3402648093019213,0.0197139897027186
41,0.1644580191884722,0.17126360607147217,0.08094530881302697,0.34585146035466874,0.020777986053909573
42,0.16110872995853423,0.16549748063087463,0.07698936362777438,0.34347463188852584,0.019837166825575486
43,0.15319830967698778,0.16662324750423432,0.06860395635877337,0.3359102999823434,0.01796563387129988
44,0.15315435554300036,0.16292933575312296,0.06845973123822893,0.336046533039638,0.018125209076063974
45,0.1534281690120697,0.16015594240029654,0.06871350155983652,0.3364021339075906,0.017981999389827252
46,0.15410149608339582,0.15812729394435882,0.0701262109875679,0.3356327897480556,0.018294401471103942
47,0.15108695527485438,0.15821391077836355,0.06585109477383749,0.3349374361719404,0.017299508273601532
48,0.15457932094165258,0.15858350718021394,0.07029779933393002,0.3367588141986302,0.01841495311313442
49,0.15192655442442213,0.15732396578788757,0.06618256049496787,0.336861828327179,0.017453816384077073
50,0.15091923820972442,0.15737528983751933,0.06558844624246869,0.3349386063984462,0.017341531923839023
51,0.14906227471147265,0.15861436601479847,0.06323323734743254,0.3339385702950614,0.016880228927092893
52,0.15392071538312094,0.15804589104652406,0.06932627866949354,0.33670434863226756,0.017973241925239563
53,0.15148615730660303,0.15541519447167715,0.06593149427430971,0.33602496705736434,0.017191474203552517
54,0.15129096041406903,0.15344694689909616,0.0654861431973321,0.3363101266452244,0.01719576465657779
55,0.1461993322116988,0.1583028770685196,0.0598555597450052,0.3319245381355286,0.015822830870747567
56,0.14993711091790882,0.1582253649632136,0.06437158506257193,0.334373106445585,0.016887784768428123
57,0.14639973022256578,0.15982382599512737,0.06011792428365775,0.3320031748839787,0.016001550721270696
58,0.14765005782672336,0.16041520969072978,0.06178690209559032,0.3324934381757464,0.016479497975536755
59,0.15083519102845874,0.15406341282526653,0.06611982704060418,0.3336136705194201,0.017357822658760208
60,0.14594745646204269,0.15867935240268707,0.06017644475187574,0.33047574281692504,0.016084949691380773
61,0.14794543625627246,0.15065396455923716,0.062169009063925064,0.3326418204648154,0.01651029510157449
62,0.14705763982023512,0.1575451664129893,0.06172600562444755,0.3307824355193547,0.016442504678453717
63,0.14796124259063176,0.15825916481018065,0.06158591174227851,0.33384783761841913,0.016602085124169077
64,0.1485487846817289,0.15688939456144968,0.06344156188624246,0.33193687449182785,0.016812495631831032
65,0.14595415013177054,0.15553522574901582,0.05970488088471549,0.3314468710763114,0.01601242048186915
66,0.14519008118765694,0.14752828816572824,0.05968535026482173,0.3291248028959547,0.01593762472271919
67,0.14736149060726167,0.1611782766977946,0.06039598906040192,0.3344186944280352,0.016099605653967175
68,0.14520940693787165,0.15221289197603863,0.05858252417189734,0.33139840858323233,0.015857145407370158
69,0.14575916561058588,0.15301857539017996,0.05913288510697229,0.33200279198374066,0.015848649874329566
70,0.144798464179039,0.16043115262190502,0.05882273985658373,0.329657927104405,0.015718437665275167
71,0.14765484501634327,0.15281325733661652,0.061661929275308336,0.3327407819202968,0.01665393327176571
72,0.1441772578869547,0.15680966957410178,0.05759365974366665,0.3302168660845075,0.01545327719620296
73,0.1487107562678201,0.15375165279706318,0.06353761603576796,0.3322185096740723,0.01709615393621581
74,0.14380086074556622,0.15178273204962411,0.05706343608243125,0.3301016753060477,0.015541344063622611
75,0.14030719602108002,0.15130411187807719,0.05311912224973951,0.3272701392514365,0.0144393746980599
76,0.1418115052325385,0.1504258542060852,0.05515867884031364,0.32778623410633634,0.015120886903256178
77,0.14203094049862452,0.1505675205787023,0.05539798950297492,0.3279882137094225,0.015117328358548027
78,0.14194123524427413,0.15538280979792277,0.0552567611507007,0.327995648758752,0.015086748621293477
79,0.13772102934973582,0.1506591780980428,0.050037192898137225,0.32548091786248345,0.013798990984048163
80,0.1387362522312573,0.14827703833580017,0.05172460933348962,0.325216329063688,0.014168476544320583
81,0.13963679339204516,0.14906833680470785,0.052572309051241196,0.3262833399091448,0.014461139474596296
0,0.3946840758323669,0.3242690998713175,0.4101584948131016,0.396146564415523,0.07057120910712651
1,0.25430902498109,0.2482170402208964,0.21454390157972064,0.35460241750308447,0.04667779786246164
2,0.2322393229688917,0.24582215603192648,0.1824175294467381,0.35088272496632167,0.042241413065365385
3,0.219706967319761,0.22368649037679036,0.1660925612449646,0.34496287642206463,0.039436223298311236
4,0.20836735461439404,0.21049283905824026,0.14997281213317598,0.3423966163567134,0.035965771862438746
5,0.20421720620564052,0.20575511348247527,0.1460296073130199,0.33746655750274657,0.03547587522864342
6,0.19519333679335457,0.1955912113984426,0.13704852071830204,0.3276546737807138,0.03347646252172334
7,0.18397861834934778,0.19318018714586893,0.12234302928618022,0.32264921951293946,0.029984554965581212
8,0.19277423806701388,0.19603114100297292,0.13302233474595207,0.32832428547314235,0.03231199334455388
9,0.1871293444633484,0.18721613279978433,0.1257404800568308,0.3255197047165462,0.031003162460667748
10,0.18750843839985984,0.18909117825826008,0.12465840348175594,0.3289085942677089,0.03050775232059615
11,0.18373528189318522,0.18512257619698844,0.12004577646936689,0.32653008685793194,0.029577542283705304
12,0.18065320185252598,0.18234978441397348,0.11712538699167116,0.32283587186677115,0.029383004904857703
13,0.17352344271114895,0.17872049248218536,0.10919800128255572,0.31682399364880154,0.027026903267417635
14,0.17516705751419068,0.18117395770549774,0.11055864630852427,0.31917179918289185,0.027288014036204133
15,0.1705675860473088,0.1790724682013194,0.10542355642999922,0.31524609429495676,0.026663252762385778
16,0.1689174155848367,0.17425559989611308,0.10205691914899008,0.3170068849836077,0.025232793339661188
17,0.1692361728123256,0.17622583719094595,0.10382309404441288,0.31434248420170374,0.026434781010661806
18,0.16044220381123678,0.17411498928070068,0.09210221202032906,0.31083278570856365,0.023336377016135626
19,0.16131943253108433,0.1690134876569112,0.09386663011142186,0.3099562469209943,0.0240074552744627
20,0.15899799415043422,0.17379556508858998,0.08937716565813338,0.31188221951893397,0.022572465683732713
21,0.1519149500301906,0.16081018300851185,0.08186439556734902,0.3051038335050855,0.02103734062399183
22,0.15185081156662533,0.16334467176596323,0.0834278559259006,0.30172072407177514,0.021610922209386315
23,0.14999411705562046,0.16113301086425783,0.08055033844709396,0.30180523787225993,0.020758621592606816
24,0.1493538361276899,0.16233430647850036,0.07858126832757677,0.3038052112374987,0.020291580417326517
25,0.1501284613268716,0.15805509682496388,0.08035177562917982,0.30259932340894424,0.020953673418079105
26,0.14785829052754812,0.16057923571268717,0.07707496343340192,0.3022263199431556,0.01984468213575227
27,0.14800415415423257,0.16033843727906544,0.07773721485904285,0.30131707773889815,0.02021388562449387
28,0.14926826221602305,0.1534371569554011,0.07855285710947854,0.30359326352391924,0.02032645555266312
29,0.1487927211693355,0.16135996119181314,0.07759046491980552,0.3040472333260945,0.020292916005211218
30,0.15136826455593108,0.15827036599318187,0.0817256323652608,0.3036348909309932,0.0215547909576978
31,0.14597822880744935,0.15850825798511506,0.0763448064838137,0.29784345374788557,0.019994534263653413
32,0.14261043376582008,0.15637427123387654,0.07172839131525585,0.29675136290277754,0.018842115444796425
33,0.14726742243766786,0.15346740186214447,0.07693026870489121,0.30066053019251143,0.020079555869102476
34,0.14356680084977833,0.15133476376533508,0.07229582730361393,0.29858210519381934,0.01883336671973978
35,0.14114049414225988,0.15401756103833517,0.06994493048531669,0.2957872858728681,0.018584005281329155
36,0.14376544106006622,0.14851306502024333,0.07296945648533958,0.2978227252619607,0.01911241286993027
37,0.14046169320174626,0.14730854201316834,0.06880221453734807,0.29602319540296285,0.018036346014056886
38,0.14142666464192527,0.1476608174641927,0.07104530084984644,0.2944538632120405,0.018782105611903327
39,0.1397745735815593,0.15367990386486052,0.06812792034660067,0.2952509253706251,0.017944268892918315
40,0.13898490806136812,0.1473887886206309,0.06656237358919212,0.2959608013459614,0.01767678122648171
41,0.13997763669490815,0.14638620599110921,0.06856568707738604,0.29499117633274624,0.018081360054867608
42,0.14133233003105436,0.1490038283665975,0.06959902385302952,0.2971080830778394,0.018241037445408958
43,0.13944676908424922,0.15433881123860677,0.06714191924248424,0.29621161706107,0.01789537993605648
44,0.13951260358946663,0.15324407291412354,0.06831210940224784,0.29407739543914796,0.017874721919851642
45,0.13955261193002974,0.14626937476793925,0.06786580038922174,0.29509369397163393,0.01787814949452877
46,0.1388815799185208,0.14675421710809072,0.06704249808618,0.2946533451080322,0.0179456852887358
47,0.13184508447987692,0.14712233479817707,0.05969791336570467,0.2877147392886026,0.016092048228851387
48,0.14161768175874437,0.14403607833385468,0.07023149716854095,0.2966976556437356,0.01854176788670676
49,0.1400951703957149,0.14684725002447765,0.068674236536026,0.29513509672028676,0.018114686748811178
50,0.13393129430498396,0.14758301266034443,0.062417860695293974,0.2886776927879878,0.01673609874503953
51,0.13595882715497698,0.14607975085576375,0.06424308171016829,0.2912731876373291,0.017130300762397903
52,0.13550396411759513,0.14927213831742606,0.0633939528124673,0.2915910317897797,0.016833622132028853
53,0.13784407609701158,0.14211388119061788,0.06591950481278555,0.2937144171169826,0.017632212094962598
54,0.13955657528979437,0.1516716196934382,0.06672630676627159,0.29741130348614286,0.017614801062004908
55,0.136350504721914,0.14539467112223306,0.06498658129147121,0.29100030844552177,0.017131055329527172
56,0.13871156272717886,0.14850454342365266,0.06750526361806052,0.2932202491249357,0.017750825946884496
57,0.1371072024873325,0.13996138123671215,0.06519688562410218,0.29290955734252927,0.017290115577833994
58,0.13203899843352182,0.1430006421804428,0.06005724323221615,0.28758902185303825,0.016174004339746067
59,0.1355773501396179,0.14447615953286488,0.06443157699278423,0.2897387731756483,0.016878707706928252
60,0.13192300580229077,0.14502356298764546,0.06047144888980048,0.2863728831495557,0.01645548894575664
61,0.1330428244301251,0.14173295092582702,0.06101551851630211,0.28877852385384695,0.01623207712812083
62,0.13492261324610028,0.14671845642725626,0.06395915911878858,0.2886707493237087,0.01671045569862638
63,0.13604640265022006,0.14287724057833354,0.06445177869711603,0.2910912435054779,0.017490569537239414
64,0.13447388882296427,0.14141353170077006,0.06196242661987032,0.29130330099378315,0.01640916593159948
65,0.13019593160493034,0.1365021509329478,0.05846073659828731,0.28511893504006525,0.01566991070338658
66,0.13022890731266568,0.13770917463302612,0.0579101026398795,0.28634050653662,0.01548912101984024
67,0.12612334219898497,0.1365606681505839,0.05364041541729655,0.2822508790152414,0.014506617348108973
68,0.12750715950557165,0.13692008451620738,0.0552675587449755,0.2832490349497114,0.014880522672619138
69,0.12839362393106732,0.1385440029303233,0.056403714077813284,0.2836937728609358,0.015190417076860155
70,0.12990364675010954,0.13460264937082927,0.05771675395965576,0.285744178550584,0.01523631146230868
71,0.12583334120682307,0.1397581755320231,0.05352357086645705,0.28157783160890854,0.014583954505622387
72,0.12633323050396783,0.13762206137180327,0.054241463594138624,0.2816702272891998,0.014798715987907989
73,0.12419759051288877,0.13967283920447032,0.05194562003442219,0.27972069559778484,0.014006074517965317
74,0.12720371623550142,0.13853161692619323,0.05626372932536262,0.28029323026112146,0.015108407868870667
75,0.1253246512413025,0.14069142059485118,0.05276382930363928,0.2815512633664267,0.014275087973901203
76,0.12452500502552305,0.13404730860392253,0.052576625415257046,0.27944943376949855,0.01424840925846781
77,0.12740624344348908,0.13437387828032177,0.05568313120092665,0.28210095712116784,0.014921476859067168
78,0.12548876655101776,0.13634218430519104,0.054266772240400316,0.27902100695882526,0.014606348814708845
79,0.12344604380641665,0.13646616967519123,0.05087541852678571,0.27956198944364274,0.013699211601700102
80,0.126701095359666,0.14046548589070637,0.05424698935874871,0.2828140064988818,0.014654250204563141
81,0.13040830144711904,0.13598347854614257,0.05853005322813988,0.2856440098285675,0.015616312521908964
82,0.1275700125864574,0.13808968544006348,0.05643255705492837,0.28110442897251675,0.014975094544036048
83,0.12371899448122298,0.13965815993150074,0.05109192327090672,0.2799401405879429,0.01404907117996897
84,0.12455758481366294,0.1319387931029002,0.052617902500288825,0.2794642914703914,0.014284280774848801
85,0.12179855629376003,0.1315095021724701,0.05003810650535992,0.27612918775422235,0.013701363202184439
86,0.1195185798406601,0.13081381193796793,0.04737861204998834,0.2744545061928885,0.012958784859095301
87,0.1218487053513527,0.13548515113194784,0.04908901518583298,0.2782109216281346,0.013420441987259047
88,0.12507604475532258,0.13499056160449982,0.05293090616805213,0.2804495058059692,0.0142443243094853
89,0.12375457154001508,0.135938902537028,0.052952822295682773,0.2763095977987562,0.014239406340888569
90,0.12079250587735857,0.13382586363951365,0.04888334655761719,0.2753567684718541,0.01333315487418856
91,0.12115707360846656,0.13681613731384276,0.048881409530128754,0.27648463436535425,0.013394855146961553
92,0.12117789709568023,0.13479269214471182,0.048790134127650944,0.27675335451534816,0.013178716065628189
93,0.11985480403900146,0.13245100506146748,0.04784834139687674,0.2745268063374928,0.013264148265123368
94,0.12032829713821411,0.13355823842684428,0.048737388261726924,0.2742068167073386,0.013361362213534967
95,0.12048385709524155,0.13280180025100707,0.048370621979236604,0.2754525554520743,0.013061681271663734
96,0.11990758457354136,0.13097375563780467,0.048517029425927574,0.2733320353542055,0.013474277334553855
97,0.12385147300788335,0.13085508692264558,0.052282047714505876,0.27795713373592923,0.014183506288698742
98,0.1189478087425232,0.12986746764183044,0.047387274235486984,0.2726808003357479,0.012828708701900074
99,0.11883508376564299,0.13101071202754974,0.04754738409178597,0.27198494243621824,0.013090627383440733
0,0.37795682202066694,0.2988640995025635,0.39979510280064173,0.36509263328143526,0.06983357041222708
1,0.25783619613306863,0.25420866783459983,0.22882984946455273,0.3366555422714778,0.049769973671862054
2,0.2302230564866747,0.22268580142656963,0.18821504173960005,0.33293524939673286,0.043261678550924575
3,0.21257580406325205,0.21036252291997273,0.1667995876584734,0.3214175510747092,0.03968286612204143
4,0.20018889963626862,0.20524185554186503,0.15008228172574725,0.31675457171031407,0.03666471676528454
5,0.19506370566572462,0.21116859408219654,0.14387348193781715,0.31337932297161647,0.035712190425821716
6,0.19407392992292133,0.19516817557811736,0.14195698133536747,0.31423145730154856,0.03483779484033585
7,0.191388970885958,0.1973747300306956,0.13821027275494166,0.3134948024749756,0.033904742585761205
8,0.18236787690435138,0.1958570030530294,0.12911427809510911,0.3039313462121146,0.031805349999240465
9,0.1823054710626602,0.19171309220790864,0.12841379065173014,0.30506157841001236,0.03257819025857108
10,0.18257290949140276,0.18701260511080425,0.12730103261130196,0.30820052424498967,0.03173446815354483
11,0.1747518925155912,0.18843117678165436,0.12021450398649489,0.29830439860480173,0.02997474939482553
12,0.1739497684751238,0.1876616378625234,0.11812535994393485,0.300035719871521,0.029578600036246436
13,0.17391088342666625,0.17966156963507335,0.118135591677257,0.29988740583828516,0.029651627259595054
14,0.16628465604782106,0.17294383601347604,0.10936207611220224,0.29404777475765775,0.02710522448165076
