epoch,train_loss,val_loss
0,0.720906287352244,0.6301904816627503
1,0.607664007531272,0.5540448722839355
2,0.5506343422465855,0.5120271520614624
3,0.5087393474049038,0.49501934623718263
4,0.4829133300251431,0.5002469010353089
5,0.46999419418970745,0.45088290524482727
6,0.4560398681693607,0.4375582869052887
7,0.43692898803287084,0.4306517531871796
8,0.43348010320133634,0.42555841779708864
9,0.42317536362012226,0.41363545417785647
10,0.41439320225185816,0.4275216634273529
11,0.4096730392244127,0.40902516841888426
12,0.40513147899839613,0.41442708086967467
13,0.39802263424131606,0.39812610602378845
14,0.3904094162252214,0.39261133074760435
15,0.3854953849315643,0.3873939082622528
16,0.3763671462270949,0.38755409717559813
17,0.3763462153275808,0.3836908452510834
18,0.3829338965945774,0.3780380461215973
19,0.36474784077538386,0.37711897587776183
20,0.36381273844507006,0.38456877326965333
21,0.366343467341529,0.37682129693031313
22,0.35971121618482804,0.37038487315177915
23,0.354540228234397,0.3720437848567963
24,0.35000044290224713,0.3702327094078064
25,0.3469285269048479,0.38329236006736755
26,0.34721673774719236,0.36596407866477965
27,0.3492253661155701,0.35527194356918335
28,0.3381632894145118,0.3576315152645111
29,0.33762741621335346,0.36708734607696536
30,0.33485646523369683,0.36085138726234434
31,0.3331086194250319,0.3530083088874817
32,0.33032602302233377,0.36016049242019654
33,0.3293219725290934,0.37066426348686216
34,0.3264320643742879,0.34680117964744567
35,0.3200505907005734,0.3553584008216858
36,0.31707176359494527,0.3585818202495575
37,0.31915339970588685,0.34927675771713257
38,0.3134056822988722,0.3466911814212799
39,0.30877759517563713,0.34281784915924074
40,0.30687895494037204,0.34080989575386045
41,0.3042564628654056,0.3413334746360779
42,0.3034399440818363,0.34153548192977906
43,0.3026198933919271,0.3442264940738678
44,0.3048724584579468,0.3425250470638275
45,0.29810959111319646,0.34829867601394654
46,0.29678252935409544,0.34121791982650757
47,0.29660168099403383,0.3550894441604614
48,0.2957565394507514,0.35084209752082823
49,0.29559434135754903,0.3373230087757111
50,0.2858437404235204,0.3400778567790985
51,0.2861930945184496,0.3424664733409882
52,0.28442999143070646,0.3372301061153412
53,0.2775159563223521,0.3375305061340332
54,0.27465548388163247,0.3390442690849304
55,0.2773664034737481,0.33404565739631653
56,0.27596764249271816,0.335362140417099
57,0.2753427206940121,0.3359866979122162
58,0.27083273355166115,0.332125892162323
59,0.26952235735787283,0.3479621651172638
60,0.2680052836206224,0.3370428218841553
61,0.2644083065589269,0.33392551755905153
62,0.26292485981517366,0.33351915192604065
63,0.2603036295572917,0.3379752471446991
64,0.2584496381415261,0.34808534479141234
65,0.25833428263664243,0.3337792134284973
66,0.25332060215208263,0.3367233245372772
67,0.25377409030331505,0.3342166264057159
68,0.25138115248415205,0.34506782722473145
69,0.24974682219823202,0.3331078631877899
70,0.24879801029629178,0.34104960775375365
71,0.2470051013628642,0.3326118941307068
72,0.24341183080938128,0.33402099657058715
73,0.23972062215540144,0.3325337927341461
74,0.23865979308552213,0.33207041001319887
75,0.24299053200085957,0.346344553232193
76,0.24584363485707178,0.3403628487586975
77,0.2361981397204929,0.333610027551651
78,0.23239127584298452,0.33567591309547423
79,0.23255385400189293,0.3367472565174103
80,0.22918174778090583,0.3333501694202423
81,0.22548296421104008,0.3370528283119202
82,0.2245706491470337,0.3379987938404083
83,0.2240327314270867,0.3510645778179169
84,0.22456218188338808,0.33609036350250243
85,0.21817189655039046,0.3359508948326111
86,0.21706427250968086,0.33926331067085264
87,0.21527006794346704,0.33653604054450986
88,0.215570879512363,0.3368723692893982
89,0.21257835372289022,0.34266057205200195
90,0.21543686331643,0.3490985944271088
91,0.2193039303223292,0.33688980054855344
92,0.20924212084876168,0.3325833241939545
93,0.2053445471657647,0.3367368927001953
94,0.20421909793217977,0.3329534571170807
95,0.20238754244645438,0.3357759120464325
96,0.2023858376873864,0.33537257838249207
97,0.20249394116136762,0.3492886981964111
98,0.20778210526042515,0.33732617378234864
99,0.1977841803630193,0.3406078357696533
100,0.19907307847340902,0.3420050473213196
101,0.19698493370744918,0.3448119425773621
102,0.19788295784261492,0.34034398317337033
103,0.19316533148288728,0.3406692726612091
104,0.19273064307371776,0.34118299889564513
105,0.18955735807948643,0.3384598000049591
106,0.18722716948721144,0.3414824059009552
107,0.18655615821149615,0.3421581621170044
108,0.1882926869922214,0.3417336931228638
109,0.185145018113984,0.3437188284397125
110,0.18436132264137267,0.34474967551231384
111,0.1805449101924896,0.3418422117233276
112,0.17853432496388752,0.34292141103744506
113,0.1808507233593199,0.3407581551074982
114,0.18333969442049664,0.3416396291255951
115,0.18010841618643866,0.3409649224281311
116,0.17567728878392114,0.3436836836338043
117,0.17190797233581542,0.3425043036937714
118,0.17233495145373876,0.34739229702949526
119,0.17535062991248238,0.3427427911758423
120,0.1703594723674986,0.34305551075935364
121,0.16797783263524374,0.3429117505550385
122,0.16806414352522955,0.3462032470703125
123,0.167672549366951,0.3472184591293335
124,0.16721598547034794,0.3423676416873932
125,0.16515073923269907,0.3458067378997803
126,0.1621304046180513,0.3448148365020752
127,0.1615182596709993,0.3458251669406891
128,0.1621734262837304,0.3449028925895691
129,0.16124914956092834,0.34665432620048525
130,0.16085447767045763,0.34739149117469786
131,0.15814827994505565,0.34346870255470274
132,0.15851651954650878,0.3482964460849762
133,0.15959564966625636,0.34545204043388367
134,0.1569585460027059,0.34349150347709656
135,0.15638839418358272,0.34894163274765017
136,0.15355865183141496,0.347693950176239
137,0.1521449797021018,0.3497856981754303
138,0.15433141950766247,0.34870334005355835
139,0.15116080458958944,0.3463368549346924
140,0.14948599224620396,0.34616299414634705
141,0.1489944098525577,0.34832226276397704
142,0.1485217226213879,0.3476614990234375
143,0.14587506650553808,0.35278447341918945
144,0.14784576381577386,0.34907120347023013
145,0.14957395566834344,0.3563495557308197
146,0.15004193272855545,0.36003146862983704
147,0.14789009745915732,0.3516682822704315
148,0.14677671421898736,0.34990318274497983
149,0.14391587928930918,0.34942416453361513
150,0.14111096894741057,0.35091835403442384
151,0.1382202159696155,0.34948675870895385
152,0.13815253615379333,0.35433529782295226
153,0.13981248598628573,0.35294575119018556
154,0.1383586824072732,0.35131164932250974
155,0.13721518638398914,0.34871763944625855
156,0.1385274667342504,0.35678289890289305
157,0.14028595062096913,0.35244169235229494
158,0.13487389891677432,0.35393458080291745
159,0.13670051386621263,0.3503942897319794
160,0.1324848237435023,0.3517650055885315
161,0.13180118025011486,0.3497473990917206
162,0.13134548531638252,0.34952028656005857
163,0.1331777204407586,0.35562441086769103
164,0.13144729635450575,0.356247406244278
165,0.1303476215203603,0.35222383642196653
166,0.1277552895148595,0.3525659162998199
167,0.12898980226781634,0.3495456311702728
168,0.12773674272166358,0.3505529499053955
169,0.12817894485261705,0.3554123139381409
170,0.12633445454968348,0.35403760957717895
171,0.12690775055355497,0.3571966800689697
172,0.12800397079520756,0.35331424117088317
173,0.12301965536673863,0.35291967606544494
174,0.12225967074102825,0.35608970999717715
175,0.12365266233020358,0.35468535947799684
176,0.12483590681023068,0.35400819396972655
177,0.12263415740595923,0.3535051348209381
178,0.1224738889005449,0.3534871366024017
179,0.12200957556565603,0.35292865109443666
180,0.11926680366198222,0.35868434405326843
181,0.12068762179215749,0.3548359241485596
182,0.11811085364553664,0.3551078000068665
183,0.11863341687785255,0.3567613444328308
184,0.11775027096271515,0.35472449803352357
185,0.116094712542163,0.3546215193271637
186,0.11849186782704459,0.35733057975769045
187,0.11801712755362193,0.35378716731071475
188,0.11681309485435486,0.3563899028301239
189,0.11723334456152386,0.3552500114440918
190,0.11644329158465068,0.35811875700950624
191,0.11700292707151837,0.3574461750984192
192,0.11848238804605273,0.35512877702713014
193,0.11232515522506502,0.35823327827453616
194,0.11055499524540371,0.35454984998703004
195,0.11159222890933354,0.35904528260231017
196,0.11134864461421967,0.3571672742366791
197,0.10957301961051093,0.35811831736564637
198,0.10871552462048001,0.35718450784683226
199,0.10766259453694026,0.35842511224746704
200,0.10914288169807858,0.3615091309547424
201,0.11010872172647053,0.3613383734226227
202,0.10810396564006805,0.3583292410373688
203,0.10584145934714212,0.35778013825416566
204,0.10619565871026782,0.3565968110561371
205,0.10690249357620875,0.35891436553001405
206,0.10675951333178414,0.35468412208557126
207,0.10535351992315717,0.35808552742004396
208,0.10599245903227064,0.3593624062538147
209,0.10447986201445261,0.36176538944244385
0,0.7362799588309394,0.6893489346504211
1,0.6256999317804972,0.5857422108650208
2,0.5672603805330064,0.5398360486030579
3,0.5230326425764296,0.5107589120864868
4,0.5059028839800093,0.4818398070335388
5,0.47910458596547445,0.4701529588699341
6,0.4666688152949015,0.4594907085895538
7,0.45187952428393896,0.4888421983718872
8,0.4535035869545407,0.43807266879081724
9,0.4368511325253381,0.4397100248336792
10,0.426854344924291,0.4274664356708527
11,0.42355634366141426,0.42974916791915896
12,0.4198404131200578,0.4167822344303131
13,0.4148068121009403,0.4548239724636078
14,0.40868202153841654,0.4098919696807861
15,0.4035879831049177,0.4051498203277588
16,0.40097454783651565,0.4068529703617096
17,0.3937748907407125,0.3930095205307007
18,0.3859705328941345,0.3914131145477295
19,0.38393451680077445,0.3905621521472931
20,0.3845238592624664,0.4034098317623138
21,0.38144957860310874,0.388439706325531
22,0.37422931268480086,0.38328858208656313
23,0.36797193479537965,0.3822315471172333
24,0.3664217344125112,0.3790006129741669
25,0.36263307248221505,0.375487309217453
26,0.36357871317863466,0.3859773950576782
27,0.36518531046973335,0.38787463688850404
28,0.3585794977347056,0.365339234828949
29,0.3550313524670071,0.36794376945495605
30,0.3531545153988732,0.36704114174842833
31,0.34929003792338903,0.36677386665344236
32,0.34425813216633266,0.3673101608753204
33,0.34236778733465406,0.38511834144592283
34,0.34444824695587156,0.36646511912345886
35,0.3429079399638706,0.37383531665802
36,0.33733315613534715,0.35975190019607545
37,0.3317269448969099,0.35903377771377565
38,0.334764550977283,0.3630786695480347
39,0.3317032763693068,0.3588280107975006
40,0.32346963331434464,0.3531094374656677
41,0.3196978691154056,0.3539684793949127
42,0.31987327665752835,0.3653686273097992
43,0.32501230637232464,0.3648822853565216
44,0.31855809312396577,0.3505119872093201
45,0.31504934787750244,0.36932770228385925
46,0.31519841004742516,0.3500964651107788
47,0.3097636883523729,0.35111434817314147
48,0.3057801561355591,0.3476928732395172
49,0.3091503104103936,0.34972374463081357
50,0.3029291609128316,0.3509708495140076
51,0.3003681856526269,0.3527891364097595
52,0.2976867462264167,0.3613037168979645
53,0.2982348561022017,0.3470790948867798
54,0.2941729834874471,0.34581629776954653
55,0.29222466527091134,0.3568988146781921
56,0.2909214259783427,0.35083772873878477
57,0.29278610653347437,0.34689929175376893
58,0.2888118827342987,0.3463591358661652
59,0.28742573425504897,0.3444979796409607
60,0.28598507126172384,0.347440514087677
61,0.28412997767660353,0.3504742503166199
62,0.28263040335973105,0.34986447310447694
63,0.2798959703180525,0.34694613790512085
64,0.2751039213339488,0.3491090586185455
65,0.2760501928064558,0.3464763901233673
66,0.27407677364349364,0.35086146759986875
67,0.2749565055370331,0.3452189197540283
68,0.27099567000071206,0.34483125162124634
69,0.2661914838949839,0.34437646484375
70,0.26618254579438105,0.34543848156929013
71,0.26523940772480437,0.35564231586456296
72,0.26204089596536423,0.3483685114383698
73,0.2638255444897546,0.3474712781906128
74,0.26252152037620546,0.34632643032073973
75,0.2567663180563185,0.3535349223613739
76,0.2568027408520381,0.34684801983833313
77,0.2577393022113376,0.3467719964981079
78,0.2539420619540744,0.34858336782455446
79,0.2512221200466156,0.34530076026916506
80,0.24926972504456837,0.34571639466285703
81,0.24685825742615594,0.3563394560813904
82,0.24810724096828038,0.34751817321777345
83,0.2451000589662128,0.34866251873970033
84,0.24209800485769908,0.35077839136123656
85,0.24081451875633664,0.35544788336753846
86,0.23901070422596402,0.34962521862983703
87,0.2361442858113183,0.3485891923904419
88,0.23677495204077825,0.3492629542350769
89,0.23634821322229174,0.35218318438529966
90,0.23372522559430864,0.34680064749717715
91,0.23267196120156183,0.35275511169433593
92,0.23154349954922995,0.3506853029727936
93,0.23493216681480408,0.3546740140914917
94,0.22940522445572747,0.3457804160118103
95,0.22949507284164428,0.3474364938735962
96,0.22530404512087504,0.3484304406642914
97,0.22202044412824842,0.3481520664691925
98,0.22302893568409815,0.3560372505187988
99,0.22184715757105086,0.3450797004699707
100,0.22049004786544377,0.34995101833343506
101,0.21979314188162485,0.34895488476753234
102,0.2177504098812739,0.3587225127220154
103,0.2205939481523302,0.3492054975032806
104,0.21762152853276995,0.34850250005722044
105,0.21199745812680987,0.3484056453704834
106,0.21758384621143342,0.35050519680976866
107,0.21242233880360922,0.3500713486671448
108,0.20974397522873348,0.3491252155303955
109,0.20845415131251016,0.3527038671970367
110,0.20832364107502832,0.35752440118789675
111,0.21069505472977956,0.35516875982284546
112,0.21138078167703417,0.3575874507427216
113,0.20727110991213057,0.3494890356063843
114,0.20539588995774588,0.3595109362602234
115,0.20349721837043763,0.34981186723709107
116,0.20114790406492022,0.34827390480041504
117,0.20249283830324807,0.3491625850200653
118,0.2008444845808877,0.35657162618637084
119,0.1991843614048428,0.34866636180877686
120,0.19873477171527015,0.3532035973072052
121,0.19618763331572214,0.35666446352005005
122,0.1994305656750997,0.3559424591064453
123,0.1975056103070577,0.36236577010154725
124,0.1966556544966168,0.3518456311225891
125,0.19517322357495626,0.35719395136833193
126,0.19198765344089933,0.35390953969955447
127,0.19043089796437157,0.35345325756073
128,0.18991922057999505,0.35290380716323855
129,0.19252524027559492,0.35919605565071105
130,0.19036315041118199,0.35457935810089114
131,0.18784251301818425,0.35138263034820555
132,0.1867759047879113,0.3661029140949249
133,0.18700373515817853,0.3569363458156586
134,0.18431007973353067,0.35117143058776856
135,0.18366653378804526,0.35680572628974916
136,0.18350139432483248,0.35610111236572267
137,0.18485254616207547,0.35209767150878907
138,0.18137359518475002,0.3588848042488098
0,0.7052234745555453,0.6443602447509765
1,0.6068069257736206,0.564635479927063
2,0.5635240978135003,0.5298605513572693
3,0.5328235008451674,0.5137668967247009
4,0.5123294676409827,0.49511808705329896
5,0.4989788178337945,0.479549298286438
6,0.4756996132267846,0.4812466645240784
7,0.4666429460843404,0.4666670639514923
0,0.7234526760843065,0.6503936595916748
1,0.6164309950934516,0.5888256297111512
2,0.5584094099733564,0.5224370431900024
3,0.52563300286399,0.5008896381855011
4,0.49812297333611383,0.49954181218147276
5,0.48346264508035447,0.47052045464515685
6,0.46878424583541023,0.45258806228637694
7,0.4631077296468947,0.44604636216163634
8,0.45452773798836604,0.4431840696334839
9,0.4426850842369927,0.4431035234928131
10,0.44211198602782353,0.4351052577495575
11,0.43123669107755025,0.43604457092285154
12,0.4272886837588416,0.43623375487327576
13,0.42128114840719433,0.4252339286804199
14,0.417256581597858,0.4132526180744171
15,0.4105711544619666,0.4159867551326752
16,0.4065889137850867,0.40928520035743715
17,0.4019809771113925,0.4203255801200867
18,0.4026213150024414,0.42179982566833496
19,0.39481716307004294,0.41251566672325135
20,0.3921835754977332,0.42290069246292117
21,0.3868397871653239,0.39930519509315493
22,0.38862826034757825,0.4102219171524048
23,0.3804580233891805,0.3940963501930237
24,0.37818601160579257,0.3902413423061371
25,0.3771557352542877,0.39346464586257934
26,0.37378470497661165,0.39407334899902347
27,0.37258129556973774,0.3828952143192291
28,0.36547834780481125,0.38137812185287473
29,0.3599204957485199,0.3787341089248657
30,0.363640111817254,0.37923160243034365
31,0.35727938204341464,0.3812019283771515
32,0.3538584797912174,0.371731241941452
33,0.3503519495593177,0.3711262784004211
34,0.34843525626924304,0.3766385133266449
35,0.34782674513922796,0.3785265181064606
36,0.34338279496298896,0.37012361001968386
37,0.34379174651039973,0.36931399059295655
38,0.3400733606285519,0.3677410912513733
39,0.34454445020357766,0.38992698574066165
40,0.3365398502084944,0.36428573060035707
41,0.33533043336868285,0.36496288084983824
42,0.33297319809595743,0.3628323712348938
43,0.3339063653681013,0.37580165863037107
44,0.32528546282980175,0.3645939874649048
45,0.32594487436612446,0.3684501881599426
46,0.32353887502352396,0.3649703736305237
47,0.32391001444392736,0.3668809771537781
48,0.31629653329319424,0.3581070737838745
49,0.3164486856195662,0.3607133572101593
50,0.3108204797638787,0.3716645154953003
51,0.3144269703229268,0.3630477299690247
52,0.3085145977867974,0.3560146250724793
53,0.30955230612225004,0.3558949704170227
54,0.305915436161889,0.3531584665775299
55,0.30157743626170685,0.3557407886981964
56,0.30355292317602367,0.3731769986152649
57,0.2994138713942634,0.3570723135471344
58,0.29799441941579186,0.3551959009170532
59,0.2967616461912791,0.35531542205810546
60,0.2932098326418135,0.35476764369010927
61,0.2908198358482785,0.3578359308242798
62,0.29019721070925397,0.3553049113750458
63,0.287079274310006,0.35001015639305116
64,0.2832042906284332,0.3569915072917938
65,0.2836874663564894,0.3574363799095154
66,0.28001001755396526,0.35323552799224855
67,0.27764808413717484,0.37246250176429746
68,0.27641527173254227,0.349118155002594
69,0.27416134293874106,0.3525833790302277
70,0.2732213066683875,0.36379402375221254
71,0.2709148845937517,0.35488478136062623
72,0.27394611999723645,0.3540674796104431
73,0.2666207551161448,0.35888586211204526
74,0.2645373442702823,0.35562692070007323
75,0.26812754029697844,0.3571543011665344
76,0.26364905243449743,0.35184160876274106
77,0.26096970473395453,0.35403075313568116
78,0.24701437052090963,0.34208553647994994
79,0.23991562347941928,0.34101492071151734
80,0.23760096086396112,0.3408972551822662
81,0.23610341461499532,0.34440783286094667
82,0.23421706946690876,0.34335726547241213
83,0.23234168247381845,0.3426843810081482
84,0.23222468242380354,0.34343868732452393
85,0.23196362646420796,0.343297308921814
86,0.22920831555790372,0.34590895056724547
87,0.22963910052511427,0.3462242248058319
88,0.22736188329590692,0.34231162357330325
89,0.22662773451540205,0.3455732488632202
90,0.21975058421823712,0.343126727104187
91,0.21640098799599541,0.34157813477516175
92,0.21468691527843475,0.34309622955322266
93,0.21396276179949442,0.3422411849498749
94,0.21309230962064532,0.343412828207016
95,0.21235159050093758,0.3426203331947327
96,0.2120127934217453,0.34362841796875
97,0.21134741020202635,0.343100930929184
98,0.21017015585634444,0.3441369867324829
0,0.866233506096734,0.7774110312461853
1,0.7456604811350505,0.7205040922164917
2,0.6774753719435798,0.6458977460861206
3,0.6310371107525296,0.6073847312927246
4,0.595013278219435,0.5673232669830323
5,0.5656729562547472,0.5487529625892639
6,0.5378965143627591,0.5482116322517395
7,0.5208699140018886,0.5076805322170258
8,0.5058609058062236,0.515366370677948
9,0.49528422096040514,0.5273240051269531
10,0.4849995970990923,0.49518472933769225
11,0.4781930248207516,0.5081805591583252
12,0.4740123597251044,0.49285607719421387
13,0.46464525800281103,0.47009725618362425
14,0.46212441386116876,0.46889352369308474
15,0.44906260310279,0.46163336753845213
16,0.45013444513744777,0.47984097504615786
17,0.4412790486017863,0.4565247685909271
18,0.4353883518907759,0.48201700854301455
19,0.429619871351454,0.4471568338871002
20,0.42052666131655375,0.4417280428409576
21,0.417952390882704,0.45167770051956174
22,0.4127575890488095,0.42841239833831785
23,0.4083543318377601,0.42842594027519226
24,0.406826029141744,0.4334929027557373
25,0.3996774084038205,0.43576556658744814
26,0.40141963532235886,0.4325348224639893
27,0.39468502224816215,0.4252388484477997
28,0.3856527744928996,0.4226878354549408
29,0.3819379387166765,0.41158146810531615
30,0.38725851353009544,0.43711818265914915
31,0.37838182224167716,0.408922721862793
32,0.3730305203596751,0.4122846157550812
33,0.37115780798594156,0.40811822295188904
34,0.36674496036105686,0.40847771787643433
35,0.36696377295917937,0.4037357985973358
36,0.36021489901012843,0.3992419409751892
37,0.3545302582316928,0.4141877398490906
38,0.35081487621201407,0.40177308559417724
39,0.3504105159971449,0.39994062423706056
40,0.3412419744067722,0.39607809042930603
41,0.33798048151863946,0.3920782940387726
42,0.34116908611191643,0.4109392476081848
43,0.3326099240514967,0.3956432204246521
44,0.3320623085763719,0.39892879366874695
45,0.33005802392959593,0.38517367267608643
46,0.31917144780688816,0.40427720737457273
47,0.31627487908469304,0.39020765519142153
48,0.3140452513164944,0.3848440458774567
49,0.3072020956410302,0.39754113817214964
50,0.3022727575302124,0.38367603611946105
51,0.2975202788247002,0.38751353907585145
52,0.29437781034575566,0.39580082392692567
53,0.2942986191378699,0.40272370195388796
54,0.28478556100527447,0.3857650570869446
55,0.28211476455794443,0.3819910261631012
56,0.2824024962319268,0.3851990191936493
57,0.2863393399185605,0.39827080035209655
58,0.27733710508876375,0.39505642557144166
59,0.27060319352149964,0.3889648642539978
60,0.2672950509654151,0.38688736963272097
61,0.2541116646395789,0.3884078710079193
62,0.254732194741567,0.3804635512828827
63,0.25416769154866536,0.39120838141441344
64,0.24067447953754,0.39345441102981565
65,0.24414864905675251,0.38990629482269284
66,0.24393066618177625,0.4029799625873566
67,0.23210346550411648,0.3872832555770874
68,0.23774186760849422,0.3930152268409729
69,0.233918127934138,0.39692516827583313
70,0.2209643534421921,0.39783924508094787
71,0.22126655724313524,0.39637607073783876
72,0.19787814847628277,0.3821807453632355
73,0.18721397558848063,0.38973589754104615
74,0.18312787342071532,0.38881277775764467
75,0.17671346509456634,0.3929174220561981
76,0.17343095990022023,0.39720274090766905
77,0.16974721630414327,0.3963361210823059
78,0.1657098462978999,0.3992428848743439
79,0.16215731909539965,0.4055715563297272
80,0.15925961004363165,0.4058433790206909
0,0.849612222565545,0.7756516380310059
1,0.7405212237570021,0.6993657369613647
2,0.6731890331639184,0.6386461911201478
3,0.6348867571618821,0.6254079656600953
4,0.6022352329360114,0.6038536596298217
5,0.5736190087530348,0.5813637943267822
6,0.5480883998341031,0.5356390743255616
7,0.5292629986868964,0.5719186296463012
8,0.5201854445139567,0.513509030342102
9,0.5036995180447896,0.5051971125602722
10,0.4904331087536282,0.49756903433799743
11,0.4833460891776615,0.4984508590698242
12,0.4802900366783142,0.48677572059631347
13,0.46653985346688165,0.4745790543556213
14,0.46531349505318537,0.4799210784435272
15,0.45695801613065934,0.4949902791976929
16,0.44992031367619834,0.4586424334049225
17,0.44482640833324855,0.4621593503952026
18,0.4354415341748132,0.45212457728385924
19,0.43059861217604745,0.44867749643325805
20,0.4261748293240865,0.45548519468307497
21,0.42158653738763596,0.4477137005329132
22,0.4151900077395969,0.44860529208183286
23,0.4136293617884318,0.4436294548511505
24,0.40686147112316556,0.43857014322280885
25,0.4055915687084198,0.4485530984401703
26,0.3956181928581662,0.42505312848091126
27,0.3914479132493337,0.42284995079040527
28,0.38705175137519837,0.42175708317756655
29,0.38112494020991855,0.42687051248550417
30,0.37965015530586244,0.4097181661128998
31,0.37215308441056144,0.4092276256084442
32,0.36673018556170994,0.40556880450248717
33,0.3648520606358846,0.4158719782829285
34,0.3580399802525838,0.42439610409736633
35,0.35508822610643176,0.40348456168174746
36,0.35284923937585616,0.40232358074188235
37,0.34522745127148097,0.4067915616035461
38,0.34766441996892294,0.3976264405250549
39,0.33329996707704335,0.40383959174156187
40,0.3326873113049401,0.3958185260295868
41,0.32996074035432604,0.3968456125259399
42,0.3219778434700436,0.39639460039138796
43,0.3185879814889696,0.4105687553882599
44,0.31771870101822747,0.39782878637313845
45,0.30789063631163704,0.3996551697254181
46,0.3053491123252445,0.39648074889183044
47,0.29897542266050975,0.39017433881759644
48,0.29368470851580303,0.406290194272995
49,0.2846682969199287,0.40493538212776187
50,0.287554606517156,0.3938573293685913
51,0.2843900470468733,0.39538924503326417
52,0.2766179593404134,0.3949030830860138
53,0.2733332267072466,0.4001933059692383
54,0.2691574409008026,0.4016039972305298
55,0.26390051028463574,0.39523821687698363
56,0.25723358154296877,0.3965388762950897
57,0.23538381128840977,0.39483302712440493
58,0.22664775445726182,0.38897638583183286
59,0.22153086637126074,0.39513438487052915
60,0.2172289450963338,0.3979636483192444
61,0.21355520759688484,0.39513086271286013
62,0.20812064679463704,0.3962425620555878
63,0.2047071903679106,0.40063745093345643
64,0.20015247815185122,0.3997291705608368
65,0.19620876926845973,0.40492156410217284
66,0.1913637421131134,0.4082894837856293
67,0.18812679029835594,0.4046908667087555
68,0.1767285401556227,0.401592444896698
69,0.1698793679210875,0.40740678071975706
70,0.1663227381706238,0.40993951725959776
71,0.16363178406821358,0.41388044905662535
72,0.1609038796689775,0.416655375957489
73,0.15853865721490648,0.4179812021255493
74,0.1560898226234648,0.4191904780864716
75,0.15392556586530473,0.4219992151260376
76,0.15161283089054955,0.4231753783226013
0,0.7024536252551609,0.6482972350120545
1,0.6240823604265848,0.5844610977172852
2,0.5698905550638834,0.5604166045188904
3,0.547678554031584,0.5448328385353088
4,0.5273725679715474,0.5146000871658325
5,0.5089798900551266,0.5080375623703003
6,0.4950117488437229,0.4872929072380066
7,0.484214022371504,0.48663020658493045
8,0.4745702964729733,0.46937799406051633
9,0.4652747882737054,0.4669734830856323
10,0.4582817977004581,0.4748107929229736
11,0.45486164002948337,0.4629528639316559
12,0.44897290383444893,0.4574816880226135
13,0.443873972442415,0.4594984314441681
14,0.43849368026521474,0.44463407468795774
15,0.4346904668013255,0.44202251482009886
16,0.4307355496088664,0.4356657934188843
17,0.42543725832303364,0.434056432723999
18,0.42082482250531517,0.43097051525115965
